id,brand,categories,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.color,prices.condition,prices.isSale
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Ivory,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Dark Tan,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Ivory,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Dark Tan,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Black,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Ivory,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Black,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Black,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Black,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Ivory,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Dark Tan,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Black,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Dark Tan,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Ivory,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Navy,,FALSE
AV-KMp0rHh53nbDR_Kps,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Navy,Black,Brown,Gray,Grey,Dark Tan,Navy Synthetic,Blue,Dark Tan Synthetic",54.99,54.99,Gray,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Gold,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Gold,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Gold,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Gold,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,41.24,Black Lamy,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,39.99,Black Lamy,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,41.24,Rose Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,41.24,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,41.24,Black Lamy,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,41.24,Silver,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,39.99,Black Lamy,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Black Lamy,,FALSE
AV_MZV83uC1rwyj_hSSZ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,42.49,Rose Silver,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Silver Satin,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Silver Satin,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Silver Satin,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,Black Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.99,Black Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,54.99,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,Black Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,Black Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.99,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.74,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.74,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.74,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,59.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,Navy Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Silver Satin,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.99,Silver Satin,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,33.74,Navy Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.74,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,White Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,31.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,59.99,33.99,Black Satin Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,54.99,Navy Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,Navy Patent,,FALSE
AV_mkMJoHh53nbDRA3ZJ,easy street,"Womens,Shoes,Pumps,Heels,Easy Street",Shoes,,54.99,31.99,Black Patent,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Gray,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Stone,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Black,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Tan,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Black,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Gray,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Gray,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Stone,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Denim,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Denim,,FALSE
AV_Ed5ilKZqtpbFMTSps,easy street,"Womens,Shoes,Clogs,Mules,Easy Street",Shoes,,54.99,54.99,Denim,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Soft Gold,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Luggage,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Red,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Soft Gold,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Red,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Luggage,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Navy,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Pewter Metallic,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Black,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Luggage,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Navy,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Black,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Black,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Soft Gold,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Luggage,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Red,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Navy,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Navy,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Black,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Red,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Pewter Metallic,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Navy,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Pewter Metallic,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Luggage,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Red,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Soft Gold,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,White,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Pewter Metallic,,FALSE
AV_NNwn5KZqtpbFMTjMu,easy street,"Womens,Shoes,Sandals,Easy Street,Clothing,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Brown,White,Gray,Soft Gold,Luggage,Gold,Soft Gold Syntheticgore,Blue",54.99,54.99,Soft Gold,,FALSE
